"","julian","mean","max","min","elevation","micro"
"955",224,21.0103298611111,29.71,10.97,"low","air"
"956",225,20.3427170138889,29.88,11.09,"low","air"
"957",226,19.9442100694444,30.87,9.99,"low","air"
"958",227,21.1521527777778,32.26,11.17,"low","air"
"959",228,20.4820486111111,31.99,11.4,"low","air"
"960",229,20.0296437880104,32,10.01,"low","air"
"961",230,21.1631197916667,33.86,7.415,"low","air"
"962",231,19.9550954861111,31.93,5.95,"low","air"
"963",232,20.425625,34.08,6.81,"low","air"
"964",233,20.5496006944444,30.63,5.65,"low","air"
"965",234,20.4946006944444,32.41,11.48,"low","air"
"966",235,20.4263628472222,33.88,7.18,"low","air"
"967",236,20.2536142484796,30.78,11.35,"low","air"
"968",237,20.6110338835795,33.03,9.93,"low","air"
"969",238,20.1898784722222,31.85,8.22,"low","air"
"970",239,20.8646440972222,31.11,9.92,"low","air"
"971",240,20.8612413194444,31.29,10.38,"low","air"
"972",241,21.5926041666667,31.75,10.77,"low","air"
"973",242,21.8436805555556,32.15,11.05,"low","air"
"974",243,20.0692701998262,33.75,10.46,"low","air"
"975",244,20.0258992180712,32.32,8.53,"low","air"
"976",245,19.6370746527778,29.93,8.02,"low","air"
"977",246,20.7430928819444,32.46,5.177,"low","air"
"978",247,19.8142534722222,30.91,5.849,"low","air"
"979",248,19.9744440039643,30.95,7.765,"low","air"
"980",249,18.6736408730159,32,8.05,"low","air"
"981",250,17.8671597222222,31.55,6.764,"low","air"
"982",251,17.4797815292949,28.66,8.08,"low","air"
"983",252,17.9817162698413,28.85,8.16,"low","air"
"984",253,15.9867757936508,28.14,6.5,"low","air"
"985",254,15.4968968253968,31.03,-0.572,"low","air"
"986",255,16.0892291666667,28.88,-1.504,"low","air"
"987",256,16.1410625,29.08,0.357,"low","air"
"988",257,15.2400566037736,28.08,4.996,"low","air"
"989",258,14.5860218470705,27.91,7.2,"low","air"
"990",259,17.0213194444444,29.07,8.13,"low","air"
"991",260,17.2563988095238,28.33,6.99,"low","air"
"992",261,15.1279732142857,28.41,7.1,"low","air"
"993",262,17.4531180555556,30.54,5.51,"low","air"
"994",263,17.7453650793651,29.42,4.392,"low","air"
"995",264,16.7347576961271,26.67,4.222,"low","air"
"996",265,15.7538531855956,23.94,3.469,"low","air"
"997",266,14.8659739583333,24.78,4.643,"low","air"
"998",267,16.6847595486111,27.92,3.52,"low","air"
"999",268,16.0245529513889,27.6,3.99,"low","air"
"1000",269,17.0883142361111,27.83,5.331,"low","air"
"1001",270,16.4078194444444,27.49,1.038,"low","air"
"1002",271,15.1651372719374,29.13,0.591,"low","air"
"1003",272,14.9372934027778,26.03,5.498,"low","air"
"1004",273,15.4530173611111,26.44,4.409,"low","air"
"1005",274,14.3327144097222,26.94,2.243,"low","air"
"1006",275,12.7133211805556,25.97,-0.907,"low","air"
"1007",276,12.6188671875,26.93,-1.188,"low","air"
"1008",277,11.5865069444444,25.85,-3.047,"low","air"
"1009",278,9.98913379669852,23.64,-3.231,"low","air"
"1010",279,9.56773263888889,23.29,-3.185,"low","air"
"1011",280,10.3792517361111,24.78,-2.648,"low","air"
"1012",281,8.96669704861111,22.54,-4.809,"low","air"
"1013",282,9.56250173611111,20.57,-8.92,"low","air"
"1014",283,8.01500694444444,25.56,-11.62,"low","air"
"1015",284,10.7095364583333,25.56,-7.018,"low","air"
"1016",285,8.98826846220678,21.39,-5.32,"low","air"
"1017",286,8.27680555555555,24.14,-1.602,"low","air"
"1018",287,11.6703368055556,23.64,-0.908,"low","air"
"1019",288,13.2011345486111,25.8,-1.852,"low","air"
"1020",289,11.3953671875,26.07,-3.492,"low","air"
"1021",290,11.3198324652778,25.2,0.191,"low","air"
"1022",291,9.80694444444445,25.76,-2.124,"low","air"
"1023",292,10.7611937445699,20.77,-1.762,"low","air"
"1024",293,10.2793862847222,21.22,-1.143,"low","air"
"1025",294,9.10330809859155,24.04,-1.82,"low","air"
"1026",295,9.55675694444444,22.27,-3.021,"low","air"
"1027",296,11.0389991319444,24.26,-0.484,"low","air"
"1028",297,11.9049296875,25.28,-0.639,"low","air"
"1029",298,9.05592314566577,23.55,-3.497,"low","air"
"1030",299,6.02255777584709,22.82,-7.87,"low","air"
"1031",300,5.47917723718506,18.78,-8.26,"low","air"
"1032",301,4.61701909722222,23.63,-6.174,"low","air"
"1033",302,7.23376302083333,23.3,-7.049,"low","air"
"1034",303,7.94796267361111,20.75,-5.836,"low","air"
"1035",304,9.26652517361111,20.61,-1.002,"low","air"
"1036",305,9.81088628472222,21.2,-4.586,"low","air"
"1037",306,7.67550694444444,19.08,-8.22,"low","air"
"1038",307,7.98087836663771,20.52,-7.667,"low","air"
"1039",308,5.56267693744164,16.66,-3.316,"low","air"
"1040",309,7.93828075396825,22.69,-4.261,"low","air"
"1041",310,7.96912207527976,21.72,-3.21,"low","air"
"1042",311,7.43667426710098,19.25,-3.596,"low","air"
"1043",312,8.80304408602151,17.72,-4.512,"low","air"
"1044",313,5.56196126401631,14.17,-5.765,"low","air"
"1045",314,6.86673705583756,18.2,-5.817,"low","air"
"1046",315,5.56877281746032,18.14,-7.834,"low","air"
"1047",316,4.23584688489968,19.65,-10.58,"low","air"
"1048",317,5.35329791666667,18.4,-5.264,"low","air"
"1049",318,4.87704265873016,15.51,-6.751,"low","air"
"1050",319,4.70939920556107,19.05,-8.13,"low","air"
"1051",320,3.29584027777778,22.42,-9.51,"low","air"
"1052",321,5.54527083333333,22.48,-4.578,"low","air"
"1053",322,6.28048809523809,16.44,-6.562,"low","air"
"1054",323,3.5130248015873,15.69,-7.866,"low","air"
"1055",324,2.74196924603175,14.25,-8.11,"low","air"
"1056",325,3.76931150793651,17.72,-12.82,"low","air"
"1057",326,4.64306349206349,19.45,-10.28,"low","air"
"1058",327,2.97535054617676,18.14,-6.841,"low","air"
"1059",328,2.46547420634921,18.4,-10.94,"low","air"
"1060",329,2.89719742063492,14.97,-10.77,"low","air"
"1061",330,2.83600099206349,17.21,-12.11,"low","air"
"1062",331,3.41423511904762,18.36,-13.85,"low","air"
"1063",332,2.48969543650794,13.86,-13.98,"low","air"
"1064",333,0.610728174603175,14.64,-11.15,"low","air"
"1065",334,3.04771499503476,16.47,-9.05,"low","air"
"1066",335,1.91516666666667,13.23,-12.14,"low","air"
"1067",336,1.47726388888889,15.77,-14.63,"low","air"
"1068",337,-0.645260912698413,16.17,-18.64,"low","air"
"1069",338,-3.04558134920635,14.93,-20.58,"low","air"
"1070",339,-4.41685615079365,11,-23.35,"low","air"
"1071",340,-3.14958255451713,18.85,-23.41,"low","air"
"1072",341,-4.40193089005236,13.19,-22.08,"low","air"
"1073",342,-4.590556,14.38,-20.47,"low","air"
"1074",343,-3.85328075396825,17.63,-24.42,"low","air"
"1075",344,-0.831481150793651,13.87,-15.67,"low","air"
"1076",345,0.0753918650793651,12.55,-12.51,"low","air"
"1077",346,0.0390277777777778,11.83,-10.44,"low","air"
"1078",347,2.9347996031746,15.76,-7.083,"low","air"
"1079",348,2.7851956305859,14.3,-5.443,"low","air"
"1080",349,-0.162044642857143,10.53,-12.82,"low","air"
"1081",350,1.80794543650794,14.79,-12,"low","air"
"1082",351,-1.0616121031746,14.48,-17.25,"low","air"
"1083",352,-0.254149672591207,17.25,-21.61,"low","air"
"1084",353,0.425540798611111,14.94,-18.51,"low","air"
"1085",354,0.382732638888889,10.97,-14.05,"low","air"
"1086",355,1.36520920138889,11.75,-10.99,"low","air"
"1087",356,-0.692539930555556,12.32,-13.52,"low","air"
"1088",357,-1.41027256944444,12.2,-11.99,"low","air"
"1089",358,0.0816258680555555,10.77,-14.93,"low","air"
"1090",359,-1.69031770833333,8.79,-9.82,"low","air"
"1091",360,-3.27924565972222,10.83,-16.53,"low","air"
"1092",361,-2.85176302083333,12.37,-14.32,"low","air"
"1093",362,-1.25848177083333,13.6,-13.41,"low","air"
"1094",363,-2.47056944444444,11.12,-18.76,"low","air"
"1095",364,-4.69881423611111,13.62,-25.53,"low","air"
"1096",365,-3.23752864583333,14.86,-23.41,"low","air"
"1097",1,-19.0625,-9,-35,"high","air"
"1098",2,-16.8125,-9,-29,"high","air"
"1099",3,-15.375,-7,-26,"high","air"
"1100",4,-13.1875,-5,-24,"high","air"
"1101",5,-12.8125,-5,-19,"high","air"
"1102",6,-13.25,-6,-23,"high","air"
"1103",7,-14.5,-6,-23,"high","air"
"1104",8,-11.75,-1,-24,"high","air"
"1105",9,-12.5714285714286,-4,-28,"high","air"
"1106",10,-14.4375,-1,-30,"high","air"
"1107",11,-16.4375,1,-33,"high","air"
"1108",12,-16.6428571428571,0,-34,"high","air"
"1109",13,-16.0714285714286,-4,-34,"high","air"
"1110",14,-16.25,-5,-33,"high","air"
"1111",15,-15.5833333333333,-7,-28,"high","air"
"1112",16,-15.0714285714286,-1,-31,"high","air"
"1113",17,-13.3125,-4,-31,"high","air"
"1114",18,-11.6941789748045,0,-23,"high","air"
"1115",19,-11.7142857142857,-2,-22,"high","air"
"1116",20,-14.2142857142857,-2,-23,"high","air"
"1117",21,-15.0714285714286,-3,-29,"high","air"
"1118",22,-16.1428571428571,-3,-25,"high","air"
"1119",23,-14.5,-4,-20,"high","air"
"1120",24,-16.5,-11,-24,"high","air"
"1121",25,-15,-4,-27,"high","air"
"1122",26,-14.375,2,-26,"high","air"
"1123",27,-13.7857142857143,-2,-26,"high","air"
"1124",28,-13.6428571428571,-2,-29,"high","air"
"1125",29,-13.5,-4,-30,"high","air"
"1126",30,-14.3333333333333,-4,-30,"high","air"
"1127",31,-17,-6,-28,"high","air"
"1128",32,-15.75,-8,-29,"high","air"
"1129",33,-16.3076923076923,-6,-31,"high","air"
"1130",34,-19.28125,-7,-40,"high","air"
"1131",35,-16.6666666666667,-9,-27,"high","air"
"1132",36,-16.5,-8,-27,"high","air"
"1133",37,-15.4210526315789,-8,-24,"high","air"
"1134",38,-15.25,-7,-24,"high","air"
"1135",39,-15.3947368421053,-8,-29,"high","air"
"1136",40,-14.3333333333333,-1,-29,"high","air"
"1137",41,-14.5714285714286,0,-26,"high","air"
"1138",42,-13.6875,0,-27,"high","air"
"1139",43,-12.5625,0,-28,"high","air"
"1140",44,-13.1875,0,-25,"high","air"
"1141",45,-13,0,-23,"high","air"
"1142",46,-14.8125,-1,-24,"high","air"
"1143",47,-14.375,3,-27,"high","air"
"1144",48,-14.5625,1,-28,"high","air"
"1145",49,-14.1590909090909,-2,-26,"high","air"
"1146",50,-13.5625,-2,-27,"high","air"
"1147",51,-16.25,-5,-26,"high","air"
"1148",52,-16.4375,-4,-29,"high","air"
"1149",53,-17.5,-5,-27,"high","air"
"1150",54,-17.1875,-8,-27,"high","air"
"1151",55,-18.125,-4,-30,"high","air"
"1152",56,-18.6590909090909,-10,-28,"high","air"
"1153",57,-18,-7,-27,"high","air"
"1154",58,-15.7358665430955,-3,-27,"high","air"
"1155",59,-16.25,-6,-26,"high","air"
"1156",60,-14.875,-3,-23,"high","air"
"1157",61,-14.375,-4,-27,"high","air"
"1158",62,-15.3125,-5,-29,"high","air"
"1159",63,-15.25,-3,-29,"high","air"
"1160",64,-12.8571428571429,-4,-21,"high","air"
"1161",65,-10.625,-2,-23,"high","air"
"1162",66,-11.0625,0,-23,"high","air"
"1163",67,-13,-5,-20,"high","air"
"1164",68,-12.75,-3,-25,"high","air"
"1165",69,-10.1363636363636,-1,-21,"high","air"
"1166",70,-11.4285714285714,-1,-23,"high","air"
"1167",71,-11,0,-22,"high","air"
"1168",72,-9.85714285714286,0,-16,"high","air"
"1169",73,-8.64285714285714,0,-16,"high","air"
"1170",74,-8.3125,5,-26,"high","air"
"1171",75,-8.0625,2,-25,"high","air"
"1172",76,-8.75,3,-25,"high","air"
"1173",77,-11,4,-27,"high","air"
"1174",78,-13.8571428571429,2,-29,"high","air"
"1175",79,-12.6428571428571,2,-29,"high","air"
"1176",80,-10.4285714285714,4,-29,"high","air"
"1177",81,-9.97727272727273,3,-24,"high","air"
"1178",82,-11.75,1,-25,"high","air"
"1179",83,-13.5,4,-26,"high","air"
"1180",84,-12.25,2,-26,"high","air"
"1181",85,-11.75,4,-25,"high","air"
"1182",86,-11.5,0,-25,"high","air"
"1183",87,-11.7857142857143,-3,-22,"high","air"
"1184",88,-8.78571428571429,0,-20,"high","air"
"1185",89,-7.42857142857143,5,-19,"high","air"
"1186",90,-8.71428571428571,1,-21,"high","air"
"1187",91,-7.91666666666667,4,-22,"high","air"
"1188",92,-9,5,-23,"high","air"
"1189",93,-11.1666666666667,-3,-20,"high","air"
"1190",94,-10.8333333333333,-2,-20,"high","air"
"1191",95,-8.66666666666667,0,-18,"high","air"
"1192",96,-10.0833333333333,-2,-19,"high","air"
"1193",97,-11.2857142857143,-1,-22,"high","air"
"1194",98,-9.63157894736842,3,-22,"high","air"
"1195",99,-9.7,2,-22,"high","air"
"1196",100,-8.41666666666667,2,-22,"high","air"
"1197",101,-4,7,-14,"high","air"
"1198",102,-3.6,6,-12,"high","air"
"1199",103,-9.4,0,-27,"high","air"
"1200",104,-11.1,4,-26,"high","air"
"1201",105,-9.1,4,-19,"high","air"
"1202",106,-10.6,0,-18,"high","air"
"1203",107,-10,-1,-18,"high","air"
"1204",108,-7.75,1,-20,"high","air"
"1205",109,-7.25,4,-18,"high","air"
"1206",110,-8,4,-19,"high","air"
"1207",111,-6.6,4,-15,"high","air"
"1208",112,-6.7,0,-13,"high","air"
"1209",113,-6.6875,4,-17,"high","air"
"1210",114,-6.75,7,-18,"high","air"
"1211",115,-5.8,5,-15,"high","air"
"1212",116,-5.91666666666667,4,-15,"high","air"
"1213",117,-7.3,3,-17,"high","air"
"1214",118,-7.91666666666667,3,-20,"high","air"
"1215",119,-9.5,3,-19,"high","air"
"1216",120,-9.75,3,-19,"high","air"
"1217",121,-9.83333333333333,2,-20,"high","air"
"1218",122,-8.08333333333333,0,-18,"high","air"
"1219",123,-4.375,5,-13,"high","air"
"1220",124,-3.25,5,-12,"high","air"
"1221",125,-2.1,5,-12,"high","air"
"1222",126,-3.9,4,-15,"high","air"
"1223",127,-6.1,7,-16,"high","air"
"1224",128,-6.1,6,-15,"high","air"
"1225",129,-5.35714285714286,7,-13,"high","air"
"1226",130,-6.91666666666667,-1,-13,"high","air"
"1227",131,-6.85714285714286,6,-17,"high","air"
"1228",132,-7.64285714285714,7,-19,"high","air"
"1229",133,-5.35714285714286,9,-21,"high","air"
"1230",134,-3.5,7,-16,"high","air"
"1231",135,-3,7,-12,"high","air"
"1232",136,-1.92857142857143,5,-11,"high","air"
"1233",137,-2.9375,9,-13,"high","air"
"1234",138,-4,5,-12,"high","air"
"1235",139,-4,5,-10,"high","air"
"1236",140,-4.14285714285714,6,-11,"high","air"
"1237",141,-1.78571428571429,7,-8,"high","air"
"1238",142,-0.214285714285714,8,-8,"high","air"
"1239",143,-0.357142857142857,8,-10,"high","air"
"1240",144,-2.21428571428571,9,-13,"high","air"
"1241",145,-2.85714285714286,11,-12,"high","air"
"1242",146,-0.285714285714286,11,-10,"high","air"
"1243",147,-0.214285714285714,12,-12,"high","air"
"1244",148,-0.214285714285714,16,-13,"high","air"
"1245",149,-0.928571428571429,12,-11,"high","air"
"1246",150,-1.64285714285714,6,-9,"high","air"
"1247",151,-0.25,10,-8,"high","air"
"1248",152,0.416666666666667,8,-8,"high","air"
"1249",153,2.33333333333333,11,-5,"high","air"
"1250",154,3.3125,10,-3,"high","air"
"1251",155,4.5,12,-5,"high","air"
"1252",156,3.07142857142857,13,-14,"high","air"
"1253",157,4.14285714285714,16,-5,"high","air"
"1254",158,4.25,18,-5,"high","air"
"1255",159,3.5,12,-8,"high","air"
"1256",160,4.21428571428571,16,-11,"high","air"
"1257",161,4.71428571428571,17,-8,"high","air"
"1258",162,2.91666666666667,15,-8,"high","air"
"1259",163,3.08333333333333,15,-5,"high","air"
"1260",164,3.8125,15,-4,"high","air"
"1261",165,2.6875,15,-8,"high","air"
"1262",166,3.5,12,-8,"high","air"
"1263",167,5.1875,13,-4,"high","air"
"1264",168,4.40909090909091,11,-3,"high","air"
"1265",169,6.0625,14,-5,"high","air"
"1266",170,6.5,16,-7,"high","air"
"1267",171,6.875,16,-3,"high","air"
"1268",172,7,15,-6,"high","air"
"1269",173,7.5,17,-4,"high","air"
"1270",174,7.1875,14,-2,"high","air"
"1271",175,6.575,17,-1,"high","air"
"1272",176,7.6875,18,-1,"high","air"
"1273",177,7.875,16,0,"high","air"
"1274",178,7.625,19,-2,"high","air"
"1275",179,7.875,19,-7,"high","air"
"1276",180,8.3125,19,0,"high","air"
"1277",181,7.375,15,0,"high","air"
"1278",182,6.125,15,-7,"high","air"
"1279",183,6.34090909090909,15,-4,"high","air"
"1280",184,6.21428571428571,14,-3,"high","air"
"1281",185,6.47727272727273,14,-3,"high","air"
"1282",186,6.9375,16,-2,"high","air"
"1283",187,7.5,16,-1,"high","air"
"1284",188,6.625,16,-2,"high","air"
"1285",189,6.375,13,-3,"high","air"
"1286",190,7.5625,16,-2,"high","air"
"1287",191,7.625,17,-1,"high","air"
"1288",192,7.4375,17,0,"high","air"
"1289",193,6.625,13,0,"high","air"
"1290",194,7.8125,16,1,"high","air"
"1291",195,7.5,15,0,"high","air"
"1292",196,7.625,16,-1,"high","air"
"1293",197,8.5,19,-1,"high","air"
"1294",198,8.52272727272727,16,0,"high","air"
"1295",199,8.8125,16,1,"high","air"
"1296",200,9.0625,19,0,"high","air"
"1297",201,8.8123370981755,16,-1,"high","air"
"1298",202,8.71428571428571,17,-1,"high","air"
"1299",203,8.33333333333333,15,-1,"high","air"
"1300",204,9.57142857142857,17,2,"high","air"
"1301",205,9.35714285714286,16,1,"high","air"
"1302",206,8.78571428571429,16,0,"high","air"
"1303",207,8.92857142857143,17,1,"high","air"
"1304",208,8.57142857142857,16,0,"high","air"
"1305",209,7.92857142857143,15,-1,"high","air"
"1306",210,8.21428571428571,17,1,"high","air"
"1307",211,8.21428571428571,15,2,"high","air"
"1308",212,8.78571428571429,16,2,"high","air"
"1309",213,8.5,15,1,"high","air"
"1310",214,8.14285714285714,14,1,"high","air"
"1311",215,7.28571428571429,15,1,"high","air"
"1312",216,7.21428571428571,15,-2,"high","air"
"1313",217,6.28571428571429,13,-1,"high","air"
"1314",218,6.85714285714286,15,0,"high","air"
"1315",219,5.92857142857143,16,0,"high","air"
"1316",220,6,12,0,"high","air"
"1317",221,5.71428571428571,12,0,"high","air"
"1318",222,7.0625,14,-1,"high","air"
"1319",223,6.8125,15,0,"high","air"
"1320",224,6.75,15,-1,"high","air"
"1321",225,6.75,16,-1,"high","air"
"1322",226,6.625,15,-1,"high","air"
"1323",227,7.75,15,0,"high","air"
"1324",228,6.31818181818182,15,-1,"high","air"
"1325",229,7.5,21,0,"high","air"
"1326",230,6.92857142857143,18,-8,"high","air"
"1327",231,5.9375,16,-2,"high","air"
"1328",232,6.375,17,-2,"high","air"
"1329",233,6.625,15,-3,"high","air"
"1330",234,6.97727272727273,17,-3,"high","air"
"1331",235,6.3125,13,-4,"high","air"
"1332",236,6.1875,16,-5,"high","air"
"1333",237,6.875,17,-4,"high","air"
"1334",238,7.38271068635969,15,-5,"high","air"
"1335",239,7.07142857142857,16,-5,"high","air"
"1336",240,6.92857142857143,15,-4,"high","air"
"1337",241,6.85714285714286,15,-3,"high","air"
"1338",242,7.14285714285714,15,-4,"high","air"
"1339",243,4.92857142857143,14,-4,"high","air"
"1340",244,5.85714285714286,12,-4,"high","air"
"1341",245,7.14285714285714,17,0,"high","air"
"1342",246,7.08333333333333,16,-2,"high","air"
"1343",247,6.63157894736842,15,-4,"high","air"
"1344",248,5.45301204819277,16,-2,"high","air"
"1345",249,4.28125,14,-2,"high","air"
"1346",250,4.6,12,-5,"high","air"
"1347",251,3.83333333333333,13,-5,"high","air"
"1348",252,3.6,14,-6,"high","air"
"1349",253,3,13,-4,"high","air"
"1350",254,3.25,10,-11,"high","air"
"1351",255,3.7,14,-5,"high","air"
"1352",256,3.83333333333333,13,-7,"high","air"
"1353",257,4.5,15,-6,"high","air"
"1354",258,2.92857142857143,12,-5,"high","air"
"1355",259,2.28571428571429,10,-6,"high","air"
"1356",260,2,12,-6,"high","air"
"1357",261,1.78571428571429,16,-8,"high","air"
"1358",262,2.57142857142857,13,-5,"high","air"
"1359",263,4.07142857142857,13,-4,"high","air"
"1360",264,4.42857142857143,14,-4,"high","air"
"1361",265,2.30360721442886,10,-3,"high","air"
"1362",266,2.15789473684211,9,-3,"high","air"
"1363",267,1.66666666666667,12,-12,"high","air"
"1364",268,1.08333333333333,14,-12,"high","air"
"1365",269,1.91666666666667,14,-11,"high","air"
"1366",270,2.08333333333333,12,-7,"high","air"
"1367",271,3.5,17,-7,"high","air"
"1368",272,2.43527204502814,15,-9,"high","air"
"1369",273,0.75,10,-14,"high","air"
"1370",274,-1.6875,12,-14,"high","air"
"1371",275,-1,11,-14,"high","air"
"1372",276,-0.0625,11,-12,"high","air"
"1373",277,-0.9375,10,-16,"high","air"
"1374",278,-2.0625,11,-16,"high","air"
"1375",279,-5.125,6,-14,"high","air"
"1376",280,-4.5625,10,-17,"high","air"
"1377",281,-4.6875,7,-18,"high","air"
"1378",282,-5.47727272727273,2,-14,"high","air"
"1379",283,-3.3125,6,-9,"high","air"
"1380",284,-2.875,4,-8,"high","air"
"1381",285,-2.35714285714286,6,-13,"high","air"
"1382",286,-3.6875,3,-15,"high","air"
"1383",287,-2.75,5,-14,"high","air"
"1384",288,-1.93181818181818,6,-11,"high","air"
"1385",289,-0.5,7,-8,"high","air"
"1386",290,-2,6,-19,"high","air"
"1387",291,-1.35714285714286,7,-12,"high","air"
"1388",292,-2.02631578947368,6,-15,"high","air"
"1389",293,-3.5,4,-17,"high","air"
"1390",294,-5.57142857142857,6,-16,"high","air"
"1391",295,-5.60526315789474,0,-11,"high","air"
"1392",296,-5.58333333333333,2,-13,"high","air"
"1393",297,-3.9375,3,-13,"high","air"
"1394",298,-3.875,7,-17,"high","air"
"1395",299,-7.68181818181818,1,-17,"high","air"
"1396",300,-10.6388888888889,0,-23,"high","air"
"1397",301,-10.5263157894737,4,-19,"high","air"
"1398",302,-7,2,-21,"high","air"
"1399",303,-7,4,-20,"high","air"
"1400",304,-5.25,0,-14,"high","air"
"1401",305,-5.3125,1,-18,"high","air"
"1402",306,-4.5,4,-16,"high","air"
"1403",307,-5.375,2,-18,"high","air"
"1404",308,-5.625,5,-19,"high","air"
"1405",309,-7,5,-21,"high","air"
"1406",310,-7.75,7,-22,"high","air"
"1407",311,-7.3125,5,-20,"high","air"
"1408",312,-7.92857142857143,-1,-22,"high","air"
"1409",313,-7.25,0,-20,"high","air"
"1410",314,-8.26315789473684,1,-23,"high","air"
"1411",315,-10.825,3,-25,"high","air"
"1412",316,-13,2,-28,"high","air"
"1413",317,-11.6875,1,-28,"high","air"
"1414",318,-12,-1,-18,"high","air"
"1415",319,-13.9375,-3,-29,"high","air"
"1416",320,-13.3125,0,-28,"high","air"
"1417",321,-10.9375,3,-25,"high","air"
"1418",322,-12.25,0,-23,"high","air"
"1419",323,-12.1176470588235,-3,-18,"high","air"
"1420",324,-10.4375,-1,-26,"high","air"
"1421",325,-11.25,-2,-25,"high","air"
"1422",326,-11.125,-3,-20,"high","air"
"1423",327,-11.8863636363636,-1,-24,"high","air"
"1424",328,-13.875,-2,-32,"high","air"
"1425",329,-14.6875,-3,-32,"high","air"
"1426",330,-11.375,1,-26,"high","air"
"1427",331,-9.84090909090909,2,-20,"high","air"
"1428",332,-11.4285714285714,-2,-22,"high","air"
"1429",333,-14.4545454545455,-5,-27,"high","air"
"1430",334,-14.6875,-3,-27,"high","air"
"1431",335,-14.125,-5,-27,"high","air"
"1432",336,-14.1875,-4,-26,"high","air"
"1433",337,-15.4375,-3,-28,"high","air"
"1434",338,-16.75,-5,-30,"high","air"
"1435",339,-15.3125,-7,-30,"high","air"
"1436",340,-13.9285714285714,-4,-31,"high","air"
"1437",341,-15.3125,-7,-29,"high","air"
"1438",342,-15.6875,-5,-32,"high","air"
"1439",343,-16.125,-6,-32,"high","air"
"1440",344,-15.8571428571429,-5,-30,"high","air"
"1441",345,-14.1875,-4,-27,"high","air"
"1442",346,-12.125,1,-24,"high","air"
"1443",347,-12.3125,-3,-24,"high","air"
"1444",348,-14.9375,-3,-24,"high","air"
"1445",349,-15.1875,-5,-28,"high","air"
"1446",350,-13.9375,-1,-28,"high","air"
"1447",351,-15.75,-6,-29,"high","air"
"1448",352,-16,-7,-32,"high","air"
"1449",353,-13.9375,-3,-30,"high","air"
"1450",354,-14.0227272727273,-4,-32,"high","air"
"1451",355,-14.625,-5,-26,"high","air"
"1452",356,-14.2857142857143,-4,-25,"high","air"
"1453",357,-16.1052631578947,-6,-30,"high","air"
"1454",358,-19,-10,-30,"high","air"
"1455",359,-16.1,-8,-29,"high","air"
"1456",360,-17.5526315789474,-5,-29,"high","air"
"1457",361,-16.5714285714286,-10,-26,"high","air"
"1458",362,-15.8571428571429,-7,-29,"high","air"
"1459",363,-15.2857142857143,-5,-29,"high","air"
"1460",364,-18.1428571428571,-4,-29,"high","air"
"1461",365,-20.5263157894737,-11,-34,"high","air"
"1462",366,-20,-14,-29,"high","air"
