"","julian","mean","max","min","elevation","micro"
"985",280,12.6539201388889,17.0225,8.9283,"low","ground"
"986",281,12.6633138888889,16.7,8.9975,"low","ground"
"987",282,12.6114677083333,16.3225,9.0225,"low","ground"
"988",283,12.6997184027778,15.9875,9.3912,"low","ground"
"989",284,12.3854173611111,16.2875,9.0775,"low","ground"
"990",285,12.31681875,16.4825,8.97,"low","ground"
"991",286,12.1744864583333,16.635,8.105,"low","ground"
"992",287,12.0925753472222,16.9975,7.9392,"low","ground"
"993",288,12.0196805555556,17.0375,7.9075,"low","ground"
"994",289,12.0362753472222,16.9425,6.8093,"low","ground"
"995",290,12.2597597222222,17.6175,8.2248,"low","ground"
"996",291,12.40474375,17.17,8.6327,"low","ground"
"997",292,12.3328857692308,15.865,9.3625,"low","ground"
"998",293,12.1476145522388,15.095,9.335,"low","ground"
"999",294,12.0123583333333,15.245,9.125,"low","ground"
"1000",295,11.6543270833333,14.8425,8.5365,"low","ground"
"1001",296,11.5836986111111,14.415,8.5117,"low","ground"
"1002",297,11.5995663194444,13.93,8.7692,"low","ground"
"1003",298,11.7053800766284,13.9025,9.7975,"low","ground"
"1004",299,11.759402247191,14.525,8.78,"low","ground"
"1005",300,11.3443019230769,14.23,8.705,"low","ground"
"1006",301,11.2090708955224,14.0675,8.8,"low","ground"
"1007",302,11.1264708333333,14.315,5.8335,"low","ground"
"1008",303,10.62512,13.995,6.4045,"low","ground"
"1009",304,10.6105970833333,12.925,6.6925,"low","ground"
"1010",305,10.687422761194,13.255,7.0825,"low","ground"
"1011",306,10.0962026923077,13.0475,7.057,"low","ground"
"1012",307,10.1418108208955,13.0875,7.8175,"low","ground"
"1013",308,9.68583948497854,12.13,7.8505,"low","ground"
"1014",309,9.61966438356164,11.2725,7.6673,"low","ground"
"1015",310,9.60307089552239,11.8225,7.064,"low","ground"
"1016",311,9.57475104166667,12.695,7.0015,"low","ground"
"1017",312,9.744390625,12.6525,6.4597,"low","ground"
"1018",313,9.86524769230769,13.6275,6.0658,"low","ground"
"1019",314,9.86614701492537,12.7375,7.0095,"low","ground"
"1020",315,9.8696025751073,12.26,5.8662,"low","ground"
"1021",316,9.56313272727273,12.6875,5.685,"low","ground"
"1022",317,8.67138609865471,12.365,5.1457,"low","ground"
"1023",318,8.80194507042254,13.0725,4.7775,"low","ground"
"1024",319,8.22022314814815,12.6725,4.7397,"low","ground"
"1025",320,8.79098333333333,12.105,5.697,"low","ground"
"1026",321,9.00865269230769,11.985,5.8817,"low","ground"
"1027",322,9.22554125,11.735,7.1315,"low","ground"
"1028",323,8.42037699530516,10.93,5.346,"low","ground"
"1029",324,7.71878977272727,9.365,5.8085,"low","ground"
"1030",325,8.45783422053232,10.08,6.2395,"low","ground"
"1031",326,8.84038322981366,10.4325,7.0945,"low","ground"
"1032",327,8.92045112107623,10.7625,7.03,"low","ground"
"1033",328,9.10138723404255,11.235,7.5777,"low","ground"
"1034",329,8.682221,11.0875,6.9112,"low","ground"
"1035",330,8.22792077464789,10.825,6.0743,"low","ground"
"1036",331,8.45342025862069,11.325,5.8503,"low","ground"
"1037",332,8.07087009803922,10.7025,5.0092,"low","ground"
"1038",333,8.15534254385965,10.4175,5.013,"low","ground"
"1039",334,7.84166,9.9275,4.502,"low","ground"
"1040",335,7.36234708333333,9.7325,4.1158,"low","ground"
"1041",336,7.08591517857143,9.9125,4.1865,"low","ground"
"1042",337,7.11627605633803,9.77,4.1948,"low","ground"
"1043",338,7.24828606557377,10.2775,4.6593,"low","ground"
"1044",339,7.37357282608696,9.91,4.8957,"low","ground"
"1045",340,7.18224672131148,10.2825,4.526,"low","ground"
"1046",341,6.3546,10.4175,3.7283,"low","ground"
"1047",342,6.6803015625,10.21,3.5532,"low","ground"
"1048",343,6.2293,9.9225,3.1255,"low","ground"
"1049",344,6.57935721393035,10.21,3.4052,"low","ground"
"1050",345,6.12585483870968,8.9002,3.0732,"low","ground"
"1051",346,6.60983540669856,9.86,3.2495,"low","ground"
"1052",347,5.73545238095238,9.58,3.1447,"low","ground"
"1053",348,6.06345172413793,8.755,3.2997,"low","ground"
"1054",349,5.36913965517241,8.739,3.068,"low","ground"
"1055",350,5.51862374100719,6.9167,3.3087,"low","ground"
"1056",351,5.63583566878981,9.13,2.9592,"low","ground"
"1057",352,5.8865527173913,9.69,3.2545,"low","ground"
"1058",353,5.1218975,7.8738,3.3365,"low","ground"
"1059",354,5.75686488095238,7.85,3.124,"low","ground"
"1060",355,5.75913586956522,7.4555,4.1523,"low","ground"
"1061",356,4.93518782608696,6.103,3.64,"low","ground"
"1062",357,5.57454314720812,8.2308,2.307,"low","ground"
"1063",358,5.14008709677419,8.24,2.6707,"low","ground"
"1064",359,5.23409816513762,6.826,3.4935,"low","ground"
"1065",360,6.56763026315789,7.907,5.087,"low","ground"
"1066",361,5.26560406504065,7.5132,3.3338,"low","ground"
"1067",362,5.16296402116402,6.809,3.048,"low","ground"
"1068",363,5.15044666666667,7.5248,2.8335,"low","ground"
"1069",364,4.88567384615385,7.1742,3.3375,"low","ground"
"1070",365,4.80759107142857,7.0122,3.2313,"low","ground"
"1071",1,3.29888072916667,7.2043,-1.0145,"mid","ground"
"1072",2,3.307034375,8.053,-0.913,"mid","ground"
"1073",3,3.3450984375,9.1325,-0.22425,"mid","ground"
"1074",4,3.36713107638889,7.8528,-0.3975,"mid","ground"
"1075",5,3.38136614583333,9.4703,0.52575,"mid","ground"
"1076",6,3.41638767361111,9.513,0.79975,"mid","ground"
"1077",7,3.52450954861111,8.6002,0.634,"mid","ground"
"1078",8,3.42381388888889,8.8465,-0.29025,"mid","ground"
"1079",9,3.35034340277778,7.6092,0.492,"mid","ground"
"1080",10,3.56954027777778,6.2935,0.552,"mid","ground"
"1081",11,3.75320190972222,7.274,0.9175,"mid","ground"
"1082",12,3.85224027777778,7.8157,0.28875,"mid","ground"
"1083",13,3.80253055555556,8.0883,-0.05525,"mid","ground"
"1084",14,3.74960555555556,7.5475,0.29275,"mid","ground"
"1085",15,3.89578472222222,8.332,0.556,"mid","ground"
"1086",16,3.98399340277778,8.4558,-0.589,"mid","ground"
"1087",17,3.5844296875,8.3748,0.30325,"mid","ground"
"1088",18,3.51554513888889,8.4823,0.44125,"mid","ground"
"1089",19,3.48047204861111,7.5022,-0.605,"mid","ground"
"1090",20,3.65411354166667,8.08,0.70875,"mid","ground"
"1091",21,3.52236493055556,8.3305,0.60075,"mid","ground"
"1092",22,3.23486006944444,7.6337,0.2255,"mid","ground"
"1093",23,3.46419131944444,9.0853,0.197,"mid","ground"
"1094",24,3.21905260416667,10.285,-0.547,"mid","ground"
"1095",25,3.02149131944444,9.5215,-0.15175,"mid","ground"
"1096",26,2.88905833333333,7.7865,0.06725,"mid","ground"
"1097",27,2.77955017361111,8.298,-0.2455,"mid","ground"
"1098",28,2.72086510416667,6.479,0.039,"mid","ground"
"1099",29,2.89620885416667,7.9017,0.00725,"mid","ground"
"1100",30,3.08212170138889,8.6052,-0.54525,"mid","ground"
"1101",31,3.13049982638889,8.4337,-0.1505,"mid","ground"
"1102",32,3.21341267361111,9.697,-0.257,"mid","ground"
"1103",33,3.40065989583333,9.2858,-0.255,"mid","ground"
"1104",34,3.38902100694444,9.0373,-0.49275,"mid","ground"
"1105",35,3.07063229166667,8.0388,-0.77575,"mid","ground"
"1106",36,3.29249375,7.7658,0.00975,"mid","ground"
"1107",37,3.25889149305556,7.7203,-1.0837,"mid","ground"
"1108",38,3.25433333333333,7.4945,-0.02325,"mid","ground"
"1109",39,3.53364809027778,8.2408,-0.73925,"mid","ground"
"1110",40,3.89103090277778,9.059,-0.27675,"mid","ground"
"1111",41,4.09202152777778,10.4425,0.50675,"mid","ground"
"1112",42,3.9031765625,10.4525,0.00925,"mid","ground"
"1113",43,3.90084583333333,9.8495,0.50325,"mid","ground"
"1114",44,3.99827829861111,10.584,0.245,"mid","ground"
"1115",45,3.97507847222222,10.245,-0.102,"mid","ground"
"1116",46,4.0026671875,9.8975,-0.14175,"mid","ground"
"1117",47,4.13299079861111,10.855,0.40075,"mid","ground"
"1118",48,4.33418333333333,10.94,-0.1915,"mid","ground"
"1119",49,4.6005015625,10.6975,0.28225,"mid","ground"
"1120",50,3.97569704861111,9.3555,-0.3085,"mid","ground"
"1121",51,3.43010711805556,6.6555,-0.153,"mid","ground"
"1122",52,3.21364079861111,6.6943,0.093,"mid","ground"
"1123",53,3.2941875,7.3445,-0.42575,"mid","ground"
"1124",54,3.45670763888889,8.1493,-0.543,"mid","ground"
"1125",55,3.30569826388889,7.9348,0.22475,"mid","ground"
"1126",56,3.46617951388889,9.0675,-0.07875,"mid","ground"
"1127",57,3.22306267361111,7.3752,0.13675,"mid","ground"
"1128",58,2.75819479166667,6.226,0.01925,"mid","ground"
"1129",59,2.90394166666667,5.4428,0.04525,"mid","ground"
"1130",60,2.80208090277778,7.6102,-0.125,"mid","ground"
"1131",61,2.97524375,7.3935,0.1075,"mid","ground"
"1132",62,2.95494947916667,7.8775,0.33125,"mid","ground"
"1133",63,3.45203732638889,9.5343,0.03875,"mid","ground"
"1134",64,3.98330086805556,9.7575,0.306,"mid","ground"
"1135",65,4.40990850694444,11.6375,-0.46525,"mid","ground"
"1136",66,4.97503489583333,11.3425,0.045,"mid","ground"
"1137",67,5.66242690972222,11.4175,-0.739,"mid","ground"
"1138",68,6.15300486111111,11.945,-0.54975,"mid","ground"
"1139",69,6.28378506944444,11.705,-0.02225,"mid","ground"
"1140",70,5.59964774305556,12.8625,0.291,"mid","ground"
"1141",71,5.66340607638889,15.4075,0.3585,"mid","ground"
"1142",72,5.82478854166667,14.67,0.024,"mid","ground"
"1143",73,6.09010138888889,14.1425,-0.0585,"mid","ground"
"1144",74,5.8796046875,13.4225,-0.00975,"mid","ground"
"1145",75,5.58806284722222,13.5925,-0.46125,"mid","ground"
"1146",76,5.17412743055556,12.7625,-0.822,"mid","ground"
"1147",77,5.1598328125,11.6075,0.0475,"mid","ground"
"1148",78,5.31244166666667,10.8725,0.29975,"mid","ground"
"1149",79,5.94882847222222,12.8525,0.16,"mid","ground"
"1150",80,6.20795902777778,12.4825,0.1985,"mid","ground"
"1151",81,5.88440902777778,12.8675,0.49875,"mid","ground"
"1152",82,5.93611805555556,13.9975,-0.53675,"mid","ground"
"1153",83,6.05048697916667,13.655,0.18475,"mid","ground"
"1154",84,6.30201510416667,13.3125,-1.0843,"mid","ground"
"1155",85,5.805059375,12.2975,0.1245,"mid","ground"
"1156",86,5.91243350694444,13.11,0.61075,"mid","ground"
"1157",87,6.25087864583333,14.41,0.7615,"mid","ground"
"1158",88,7.02483854166667,15.8125,1.6578,"mid","ground"
"1159",89,6.98154878472222,14.7375,0.72225,"mid","ground"
"1160",90,6.66377361111111,13.4375,0.651,"mid","ground"
"1161",91,6.34321145833333,11.7575,1.2012,"mid","ground"
"1162",92,6.25571319444444,12.15,1.6753,"mid","ground"
"1163",93,6.55169826388889,12.805,2.1315,"mid","ground"
"1164",94,6.94684375,12.65,3.063,"mid","ground"
"1165",95,7.51033784722222,13.3475,1.8527,"mid","ground"
"1166",96,7.43209409722222,14.2475,1.4643,"mid","ground"
"1167",97,7.90956736111111,14.0425,1.6553,"mid","ground"
"1168",98,7.94979756944444,14.1575,1.2927,"mid","ground"
"1169",99,7.18365295138889,15.4275,0.54625,"mid","ground"
"1170",100,7.00190711805556,16.295,0.58675,"mid","ground"
"1171",101,7.10340329861111,16.77,0.57375,"mid","ground"
"1172",102,7.35377274305556,16.455,0.1035,"mid","ground"
"1173",103,8.00687048611111,15.4025,0.374,"mid","ground"
"1174",104,8.53885381944444,15.0575,2.259,"mid","ground"
"1175",105,8.53540763888889,12.9925,3.9313,"mid","ground"
"1176",106,8.71979270833333,13.8625,5.2505,"mid","ground"
"1177",107,9.33285347222222,14.7175,4.6267,"mid","ground"
"1178",108,9.755184375,15.9375,3.7652,"mid","ground"
"1179",109,9.64250069444445,15.2375,4.6617,"mid","ground"
"1180",110,9.44528368055555,17.045,3.8792,"mid","ground"
"1181",111,9.81605138888889,18.1625,3.9733,"mid","ground"
"1182",112,10.9083809027778,18.4575,5.6547,"mid","ground"
"1183",113,11.9660708333333,17.5725,6.82,"mid","ground"
"1184",114,12.4917861111111,16.63,6.7775,"mid","ground"
"1185",115,12.74555,17.22,7.503,"mid","ground"
"1186",116,12.3679371527778,16.3475,7.1092,"mid","ground"
"1187",117,12.1231979166667,17.4275,6.8043,"mid","ground"
"1188",118,12.0939243055556,17.11,7.0545,"mid","ground"
"1189",119,12.0454434027778,16.7075,6.6343,"mid","ground"
"1190",120,12.0937333333333,17.71,6.6143,"mid","ground"
"1191",121,11.7113920138889,18.5775,5.6392,"mid","ground"
"1192",122,10.8467041666667,18.525,4.6812,"mid","ground"
"1193",123,10.8714805555556,19.8925,4.6275,"mid","ground"
"1194",124,11.5315753472222,19.7925,6.0267,"mid","ground"
"1195",125,12.3635597222222,20.1225,7.2015,"mid","ground"
"1196",126,12.8499399305556,20.345,7.8215,"mid","ground"
"1197",127,12.9625524305556,20.4425,6.7683,"mid","ground"
"1198",128,12.8385121527778,20.8275,6.393,"mid","ground"
"1199",129,12.4862642361111,19.3075,4.9855,"mid","ground"
"1200",130,12.1408524305556,18.8125,4.598,"mid","ground"
"1201",131,12.1541100694444,18.845,6.3053,"mid","ground"
"1202",132,11.4090329861111,16.915,5.707,"mid","ground"
"1203",133,11.2406569444444,17.02,5.1275,"mid","ground"
"1204",134,12.1232375,17.985,6.6695,"mid","ground"
"1205",135,12.9737701388889,18.965,7.5023,"mid","ground"
"1206",136,13.4556607638889,18.7625,6.5382,"mid","ground"
"1207",137,13.3759833333333,18.8225,6.3838,"mid","ground"
"1208",138,13.6382854166667,19.54,7.7895,"mid","ground"
"1209",139,13.8495284722222,19.935,7.1152,"mid","ground"
"1210",140,13.6538947916667,20.9725,5.6502,"mid","ground"
"1211",141,13.7949854166667,20.2875,5.3883,"mid","ground"
"1212",142,14.2216385416667,21.9725,7.5338,"mid","ground"
"1213",143,14.44400625,21.1875,9.2005,"mid","ground"
"1214",144,14.7364409722222,20.8525,8.4845,"mid","ground"
"1215",145,14.8308350694444,24.0275,9.6075,"mid","ground"
"1216",146,15.3978680555556,24.5625,9.39,"mid","ground"
"1217",147,15.7168618055556,26.865,10.3837,"mid","ground"
"1218",148,15.41921875,22.7775,10.38,"mid","ground"
"1219",149,15.1714840277778,22.765,10.2925,"mid","ground"
"1220",150,14.8802003472222,22.545,10.0375,"mid","ground"
"1221",151,15.3036413194444,22.6675,7.958,"mid","ground"
"1222",152,15.930453125,22.2125,9.0343,"mid","ground"
"1223",153,16.1194965277778,21.33,11.1675,"mid","ground"
"1224",154,16.3327690972222,22.3,10.7175,"mid","ground"
"1225",155,16.4540253472222,23.2625,11.0475,"mid","ground"
"1226",156,16.3129090277778,21.7125,11.7075,"mid","ground"
"1227",157,16.6201909722222,21.8025,11.845,"mid","ground"
"1228",158,16.9441145833333,21.705,12.3925,"mid","ground"
"1229",159,17.1066753472222,24.415,12.6375,"mid","ground"
"1230",160,17.2552083333333,22.085,11.7975,"mid","ground"
"1231",161,17.3598090277778,22.885,11.7175,"mid","ground"
"1232",162,17.3727256944444,23.9025,11.8475,"mid","ground"
"1233",163,17.2471788194444,23.085,12.435,"mid","ground"
"1234",164,16.8923958333333,22.615,11.65,"mid","ground"
"1235",165,16.6174565972222,21.825,11.1525,"mid","ground"
"1236",166,16.6184868055556,21.17,9.7212,"mid","ground"
"1237",167,16.520640625,21.4575,10.79,"mid","ground"
"1238",168,16.5444166666667,22.6675,11.985,"mid","ground"
"1239",169,16.3650111111111,22.055,10.8975,"mid","ground"
"1240",170,16.156134375,22.17,10.815,"mid","ground"
"1241",171,16.2468121527778,21.59,11.195,"mid","ground"
"1242",172,16.6758072916667,22.69,11.89,"mid","ground"
"1243",173,17.0019010416667,22.335,10.39,"mid","ground"
"1244",174,17.4033420138889,22.5475,11.535,"mid","ground"
"1245",175,17.3961979166667,23.365,12.635,"mid","ground"
"1246",176,17.4041840277778,23.9525,12.8125,"mid","ground"
"1247",177,17.8797048611111,23.1525,12.6025,"mid","ground"
"1248",178,18.0311833333333,24.0325,13.665,"mid","ground"
"1249",179,18.016015625,23.33,13.2525,"mid","ground"
"1250",180,17.6384489583333,23.575,13.53,"mid","ground"
"1251",181,17.1534114583333,23.5475,13.6633,"mid","ground"
"1252",182,16.8803322916667,24.2875,12.6275,"mid","ground"
"1253",183,16.8386805555556,22.775,12.1175,"mid","ground"
"1254",184,17.1694878472222,22.77,12.4825,"mid","ground"
"1255",185,17.6852690972222,23.2775,13.42,"mid","ground"
"1256",186,17.9104253472222,23.995,13.8125,"mid","ground"
"1257",187,17.8257118055556,23.2475,14.27,"mid","ground"
"1258",188,17.7351388888889,22.4575,14.1775,"mid","ground"
"1259",189,17.6740798611111,22.385,13.67,"mid","ground"
"1260",190,17.5654513888889,22.4275,13.885,"mid","ground"
"1261",191,17.5584288194444,21.4925,12.3325,"mid","ground"
"1262",192,17.3261545138889,21.5425,13.3125,"mid","ground"
"1263",193,17.2297916666667,21.76,11.635,"mid","ground"
"1264",194,17.2408767361111,22.9475,12.99,"mid","ground"
"1265",195,17.3944791666667,23.6875,11.9575,"mid","ground"
"1266",196,17.332265625,23.53,13.365,"mid","ground"
"1267",197,17.3721875,23.205,12.4825,"mid","ground"
"1268",198,17.2554947916667,23.125,13.02,"mid","ground"
"1269",199,17.0485416666667,21.99,13.425,"mid","ground"
"1270",200,16.9632725694444,21.4725,12.2125,"mid","ground"
"1271",201,17.0714322916667,23.0825,12.0575,"mid","ground"
"1272",202,17.1590364583333,23.68,13.23,"mid","ground"
"1273",203,16.7188888888889,21.4275,11.995,"mid","ground"
"1274",204,17.066953125,22.56,12.38,"mid","ground"
"1275",205,17.2414409722222,22.015,11.5625,"mid","ground"
"1276",206,17.5373350694444,22.1675,14.03,"mid","ground"
"1277",207,17.5122743055556,22.485,13.395,"mid","ground"
"1278",208,17.3556684027778,23.78,13.45,"mid","ground"
"1279",209,17.2205871527778,22.6975,13.0975,"mid","ground"
"1280",210,17.3177864583333,22.425,12.665,"mid","ground"
"1281",211,17.3426302083333,21.505,13.025,"mid","ground"
"1282",212,17.2574993055556,22.2425,13.0248,"mid","ground"
"1283",213,17.3104600694444,22.8975,12.99,"mid","ground"
"1284",214,17.3635677083333,24.315,13.495,"mid","ground"
"1285",215,17.2264670138889,23.0775,12.33,"mid","ground"
"1286",216,17.1488628472222,24.965,12.53,"mid","ground"
"1287",217,17.1655815972222,25.2425,11.4275,"mid","ground"
"1288",218,17.1764583333333,23.1525,10.5975,"mid","ground"
"1289",219,17.2265711805556,23.8975,8.0225,"mid","ground"
"1290",220,17.2473003472222,24.5425,13.39,"mid","ground"
"1291",221,17.1557111111111,23.03,12.2107,"mid","ground"
"1292",222,17.1432600694444,23.86,3.48,"mid","ground"
"1293",223,17.5751434027778,22.93,7.3868,"mid","ground"
"1294",224,17.4876868055556,23.1,12.1303,"mid","ground"
"1295",225,17.2584114583333,22.665,13.59,"mid","ground"
"1296",226,16.6891927083333,23.385,11.2575,"mid","ground"
"1297",227,16.4321961805556,22.545,10.7225,"mid","ground"
"1298",228,16.0345989583333,21.17,10.8925,"mid","ground"
"1299",229,15.7781225694444,21.5775,10.5625,"mid","ground"
"1300",230,15.7847135416667,22.55,10.4275,"mid","ground"
"1301",231,15.686059375,21.8775,9.9908,"mid","ground"
"1302",232,15.4389739583333,20.915,9.9085,"mid","ground"
"1303",233,14.9662013888889,20.6525,7.233,"mid","ground"
"1304",234,14.79860625,20.465,6.3515,"mid","ground"
"1305",235,14.6273413194444,20.875,6.5575,"mid","ground"
"1306",236,14.3701996527778,21.52,6.978,"mid","ground"
"1307",237,14.2560881944444,21.3625,7.854,"mid","ground"
"1308",238,13.7266663194444,19.58,8.8117,"mid","ground"
"1309",239,13.9351145833333,20.4175,8.9025,"mid","ground"
"1310",240,14.1133142361111,21.395,9.092,"mid","ground"
"1311",241,14.4445017361111,19.6375,8.8205,"mid","ground"
"1312",242,14.7496545138889,19.885,8.7953,"mid","ground"
"1313",243,14.90971875,19.54,8.8938,"mid","ground"
"1314",244,14.989384375,20.3425,8.0448,"mid","ground"
"1315",245,14.8054770833333,20.6375,7.0452,"mid","ground"
"1316",246,14.6381392361111,21.095,5.5008,"mid","ground"
"1317",247,14.2271423611111,20.325,5.593,"mid","ground"
"1318",248,13.975309375,20.425,7.154,"mid","ground"
"1319",249,13.9759944444444,19.1475,8.7357,"mid","ground"
"1320",250,13.9799809027778,20.66,7.3928,"mid","ground"
"1321",251,13.8630527777778,20.275,7.1025,"mid","ground"
"1322",252,13.6296607638889,19.1525,7.5735,"mid","ground"
"1323",253,13.4070736111111,19.3875,5.945,"mid","ground"
"1324",254,13.2329861111111,19.3525,6.2733,"mid","ground"
"1325",255,12.9835847222222,18.54,6.737,"mid","ground"
"1326",256,12.8062121527778,20.18,5.7007,"mid","ground"
"1327",257,12.8978673611111,21.4725,6.4733,"mid","ground"
"1328",258,12.9218989583333,19.185,7.4295,"mid","ground"
"1329",259,12.4033434027778,18.5075,7.6175,"mid","ground"
"1330",260,12.0618086805556,18.865,7.4798,"mid","ground"
"1331",261,12.4140864583333,17.9325,7.976,"mid","ground"
"1332",262,12.1757541666667,18.26,5.9915,"mid","ground"
"1333",263,11.6737996527778,17.7975,5.5488,"mid","ground"
"1334",264,11.5196208333333,17.46,6.7742,"mid","ground"
"1335",265,11.7432857638889,19.135,6.5405,"mid","ground"
"1336",266,12.0520434027778,18.63,7.812,"mid","ground"
"1337",267,12.040659375,18.465,7.954,"mid","ground"
"1338",268,12.2282263888889,20.06,8.7442,"mid","ground"
"1339",269,11.8659368055556,19.05,6.6402,"mid","ground"
"1340",270,11.2417871527778,17.9675,5.141,"mid","ground"
"1341",271,10.3584225694444,17.135,4.8117,"mid","ground"
"1342",272,10.0096979166667,15.675,4.2148,"mid","ground"
"1343",273,9.91097604166667,15.76,3.969,"mid","ground"
"1344",274,10.2153746527778,17.2975,3.121,"mid","ground"
"1345",275,10.4805791666667,16.8875,4.2092,"mid","ground"
"1346",276,10.3935895833333,16.995,5.9045,"mid","ground"
"1347",277,10.0925829861111,16.635,5.5125,"mid","ground"
"1348",278,9.97763194444445,17.0025,4.2787,"mid","ground"
"1349",279,9.77905694444445,17.0125,4.4763,"mid","ground"
"1350",280,9.81183194444444,16.735,4.9515,"mid","ground"
"1351",281,9.976934375,16.01,5.2387,"mid","ground"
"1352",282,9.94567986111111,15.6225,5.2192,"mid","ground"
"1353",283,9.62438055555556,16.395,4.8555,"mid","ground"
"1354",284,9.344884375,15.68,4.252,"mid","ground"
"1355",285,8.74127291666667,15.7525,3.4302,"mid","ground"
"1356",286,9.12174930555556,15.82,2.478,"mid","ground"
"1357",287,9.11850347222222,15.4775,4.4407,"mid","ground"
"1358",288,9.31496770833333,14.16,4.7983,"mid","ground"
"1359",289,8.510334375,13.3575,2.997,"mid","ground"
"1360",290,8.11152569444444,14.3375,3.3485,"mid","ground"
"1361",291,8.46707256944445,12.77,3.5155,"mid","ground"
"1362",292,8.92108576388889,13.0175,4.3978,"mid","ground"
"1363",293,9.47848923611111,13.26,5.3578,"mid","ground"
"1364",294,9.69804618055556,13.11,6.3847,"mid","ground"
"1365",295,9.62821423611111,15.2225,6.872,"mid","ground"
"1366",296,9.20918958333333,12.9075,4.3375,"mid","ground"
"1367",297,9.11969965277778,13.1103,4.4605,"mid","ground"
"1368",298,8.07672534722222,12.54,3.8012,"mid","ground"
"1369",299,7.11763506944444,12.2375,3.111,"mid","ground"
"1370",300,6.45878333333333,10.9805,1.9585,"mid","ground"
"1371",301,6.62484409722222,12.4825,1.4658,"mid","ground"
"1372",302,6.97971944444444,13.5275,1.2692,"mid","ground"
"1373",303,6.81685972222222,12.5225,2.0347,"mid","ground"
"1374",304,6.36263055555556,13.64,2.9115,"mid","ground"
"1375",305,6.23863611111111,14.035,1.1205,"mid","ground"
"1376",306,6.25587951388889,12.0925,1.9675,"mid","ground"
"1377",307,5.7993375,10.5612,3.0488,"mid","ground"
"1378",308,5.590278125,11.085,2.7748,"mid","ground"
"1379",309,5.35761041666667,10.955,1.4583,"mid","ground"
"1380",310,5.58154583333333,12.5925,1.4555,"mid","ground"
"1381",311,6.16696215277778,11.42,2.5575,"mid","ground"
"1382",312,6.30413628472222,10.5325,0.85825,"mid","ground"
"1383",313,6.00267951388889,12.5125,1.7178,"mid","ground"
"1384",314,5.59801371527778,10.029,0.38775,"mid","ground"
"1385",315,5.50070798611111,9.4543,1.156,"mid","ground"
"1386",316,5.24940804195804,8.3812,1.0265,"mid","ground"
"1387",317,5.244845,8.2498,2.553,"mid","ground"
"1388",318,5.26192291666667,9.2618,1.4013,"mid","ground"
"1389",319,5.80178833333333,11.045,2.8295,"mid","ground"
"1390",320,5.84999541666667,12.13,2.9478,"mid","ground"
"1391",321,5.17133208333333,9.5998,1.6235,"mid","ground"
"1392",322,4.5631775,9.0805,1.346,"mid","ground"
"1393",323,4.84135708333333,9.5753,1.2415,"mid","ground"
"1394",324,5.11682625,8.8115,1.3583,"mid","ground"
"1395",325,5.21664083333333,8.4375,1.754,"mid","ground"
"1396",326,5.52441083333333,8.951,1.3542,"mid","ground"
"1397",327,5.99027375,9.3615,1.1655,"mid","ground"
"1398",328,5.77743031674208,9.5282,1.8005,"mid","ground"
"1399",329,5.34195625,9.0798,1.3862,"mid","ground"
"1400",330,5.72365850340136,8.9308,1.3725,"mid","ground"
"1401",331,4.92472986111111,7.911,1.0805,"mid","ground"
"1402",332,3.88486805555556,9.0505,-0.37725,"mid","ground"
"1403",333,3.63945868055556,6.9853,0.225,"mid","ground"
"1404",334,3.29523715277778,5.6647,0.64025,"mid","ground"
"1405",335,3.248096875,5.3403,0.92075,"mid","ground"
"1406",336,3.12370985915493,5.1843,1.3045,"mid","ground"
"1407",337,3.289975,4.6627,1.7717,"mid","ground"
"1408",338,3.28366835443038,4.7602,1.4888,"mid","ground"
"1409",339,3.33054375,5.1608,1.9225,"mid","ground"
"1410",340,3.39686,4.8868,2.2745,"mid","ground"
"1411",1,3.1269385,10.9439,-2.7069,"low","air"
"1412",2,5.08144495734266,21.1161,-3.2393,"low","air"
"1413",3,6.41063428571429,19.9964,0.10478,"low","air"
"1414",4,9.55182688172043,18.0095,1.9887,"low","air"
"1415",5,8.60299734513274,16.5565,3.5136,"low","air"
"1416",6,10.3021271186441,16.7846,5.1334,"low","air"
"1417",7,10.403505952381,14.75,2.9785,"low","air"
"1418",8,10.1150612244898,19.3765,4.3081,"low","air"
"1419",9,7.49141175182482,17.4964,-1.9696,"low","air"
"1420",10,9.10998991071428,15.1709,0.39649,"low","air"
"1421",11,5.99038163043478,14.1674,-2.4993,"low","air"
"1422",12,5.30642021276596,15.4142,-5.863,"low","air"
"1423",13,5.52532028448276,13.9557,-0.050155,"low","air"
"1424",14,5.43131084615385,13.6292,-5.486,"low","air"
"1425",15,7.00813006535948,17.93,-5.5654,"low","air"
"1426",16,7.33426307692308,19.47,-2.7402,"low","air"
"1427",17,9.20467682926829,19.443,1.1769,"low","air"
"1428",18,11.2131064327485,19.2764,4.6427,"low","air"
"1429",19,10.2480809090909,18.2755,3.3392,"low","air"
"1430",20,10.2248216216216,19.1207,1.2286,"low","air"
"1431",21,10.5168277777778,18.2022,7.2378,"low","air"
"1432",22,10.6140444444444,17.9932,2.1481,"low","air"
"1433",23,10.5799699497487,16.6382,0.58519,"low","air"
"1434",24,9.36440283018868,17.0793,1.2371,"low","air"
"1435",25,10.7148717391304,17.9804,1.6425,"low","air"
"1436",26,8.69416117977528,19.8374,-3.5545,"low","air"
"1437",27,7.96014,19.715,-1.2441,"low","air"
